headword	raw_string	response	verification	comment	attempts
litter	litter n./v.	"{""headword"":""litter"",""explanation"":""「litter」在學測中具有名詞與動詞兩種截然不同的核心用法。名詞時可指「隨處丟棄的垃圾」或「一胎所生的小動物」，動詞時則指「亂丟垃圾」或「使雜亂」。考生需根據上下文判斷是環境議題（垃圾）還是自然生物（動物）情境。"",""senses"":[{""sense"":""垃圾；廢棄物（隨意丟棄在公共場所的物品）"",""entries"":[{""pattern"":""pick up litter"",""pos"":""noun"",""translation"":""撿垃圾"",""explanation"":""指清理隨意丟棄在街道、公園或海灘上的垃圾，強調對環境的維護。"",""sentences"":[{""sentence"":""Many students joined the community service project to <target>pick up</target> <pattern>litter</pattern> along the riverbank to protect the local environment."",""translation"":""許多學生參加了社區服務計畫，沿著河岸撿垃圾，以保護當地環境。""}]}],""synonyms"":[{""word"":""trash"",""pos"":""noun"",""translation"":""垃圾"",""explanation"":""泛指所有廢棄物""},{""word"":""debris"",""pos"":""noun"",""translation"":""碎片；殘骸"",""explanation"":""指破碎的物品或建築殘骸""}],""antonyms"":[]},{""sense"":""一胎所生的小動物"",""entries"":[{""pattern"":""a litter of..."",""pos"":""noun"",""translation"":""一胎所生的…"",""explanation"":""用於描述貓、狗、豬等動物一次生產的後代數量。"",""sentences"":[{""sentence"":""The rescue center was happy to announce that the stray cat had a <target>litter</target> <pattern>of</pattern> five healthy kittens last week."",""translation"":""救援中心很高興地宣布，那隻流浪貓上週生了一胎五隻健康的小貓。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""亂丟垃圾；使雜亂"",""entries"":[{""pattern"":""litter"",""pos"":""verb"",""translation"":""亂丟垃圾"",""explanation"":""不及物動詞，指在公共場所隨意丟棄垃圾。"",""sentences"":[{""sentence"":""It is illegal to <target>litter</target> in the national park, and anyone who does so will be forced to pay a heavy fine."",""translation"":""在國家公園內亂丟垃圾是違法的，任何這樣做的人都將被強迫支付高額罰金。""}]},{""pattern"":""litter sth. with sth."",""pos"":""verb"",""translation"":""使某處到處都是…"",""explanation"":""及物動詞，指將某物散布在某處，使之顯得雜亂。"",""sentences"":[{""sentence"":""The storm was so strong that it <target>littered</target> the entire beach <pattern>with</pattern> broken branches and fallen leaves."",""translation"":""暴風雨如此強烈，以至於將整個海灘填滿了斷掉的樹枝和落葉。""}]}],""synonyms"":[{""word"":""scatter"",""pos"":""verb"",""translation"":""散布；撒"",""explanation"":""強調將東西散落在各處""}],""antonyms"":[]}],""conjugations"":{""past_tense"":""littered"",""past_participle"":""littered""},""relatives"":{""morphology"":null,""related"":[]}}"	ai_fail	INVERTED_TAGS: In the first sentence of the first sense, the <target> tag is placed on 'pick up' instead of 'litter'. The headword is 'litter', so 'litter' should be the <target> and 'pick up' should be the <pattern>.	1
lively	lively adj.	"{""headword"":""lively"",""explanation"":""「lively」是一個常見的形容詞，用來描述人、氣氛或場所的動態感。在閱讀測驗中，常出現在描述城市街道、聚會或性格開朗的人員時使用。注意它雖然以 -ly 結尾，但它是形容詞而非副詞。"",""senses"":[{""sense"":""活潑的；充滿活力的"",""entries"":[{""pattern"":""a lively personality"",""pos"":""adjective"",""translation"":""活潑的性格"",""explanation"":""描述人性格開朗、好動且具有感染力。"",""sentences"":[{""sentence"":""The new student has a <target>lively</target> personality, which makes her the center of attention whenever she joins a group conversation."",""translation"":""新來的學生擁有活潑的性格，這使她在加入群體對話時總是成為關注的焦點。""}]},{""pattern"":""a lively debate"",""pos"":""adjective"",""translation"":""熱烈的辯論"",""explanation"":""描述討論或爭論充滿能量、觀點多樣且激烈。"",""sentences"":[{""sentence"":""The students engaged in a <target>lively</target> debate about climate change, sharing different views and arguing their points with great energy."",""translation"":""學生們就氣候變遷展開了一場熱烈的辯論，分享不同觀點並以極大的能量爭論自己的論點。""}]},{""pattern"":""a lively city"",""pos"":""adjective"",""translation"":""熱鬧的城市"",""explanation"":""描述場所（如城市、街道）充滿活力、人煙稠密且氣氛 sôi動。"",""sentences"":[{""sentence"":""Taipei is a <target>lively</target> city where traditional markets and modern skyscrapers exist together, creating a unique and exciting atmosphere."",""translation"":""台北是一個熱鬧的城市，傳統市場與現代摩天大樓共存，營造出獨特且令人興奮的氣氛。""}]}],""synonyms"":[{""word"":""energetic"",""pos"":""adjective"",""translation"":""精力充沛的"",""explanation"":""強調體力或精神上的活力""},{""word"":""vibrant"",""pos"":""adjective"",""translation"":""充滿活力的；鮮豔的"",""explanation"":""常用於描述城市、文化或色彩""}],""antonyms"":[{""word"":""dull"",""pos"":""adjective"",""translation"":""乏味的；沉悶的"",""explanation"":null},{""word"":""lifeless"",""pos"":""adjective"",""translation"":""毫無生氣的"",""explanation"":null}]}],""conjugations"":null,""relatives"":{""morphology"":null,""related"":[]}}"	ai_pass		1
loaf	loaf n.	"{""headword"":""loaf"",""explanation"":""「loaf」在學測中主要作為名詞（指麵包）或動詞（指偷懶）。名詞用法極其簡單，但動詞用法在克漏字或閱讀中可能成為陷阱，因為其含義與名詞完全不同。"",""senses"":[{""sense"":""麵包（一條、一塊）"",""entries"":[{""pattern"":""a loaf of..."",""pos"":""noun"",""translation"":""一條/塊…（麵包）"",""explanation"":""loaf 是麵包的量詞，通常指未切片的整條麵包。"",""sentences"":[{""sentence"":""The baker spent the whole morning preparing a fresh <target>loaf</target> <pattern>of</pattern> white bread for the local village market."",""translation"":""麵包師花了一整個早晨準備一條新鮮的白麵包，準備提供給當地村莊的市場。""},{""sentence"":""My mother usually buys a whole <target>loaf</target> <pattern>of</pattern> whole-wheat bread from the bakery to make sandwiches for us."",""translation"":""我的母親通常從麵包店買一條整條的全麥麵包，為我們準備三明治。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""偷懶；遊蕩"",""entries"":[{""pattern"":""loaf around"",""pos"":""verb"",""translation"":""遊蕩；偷懶"",""explanation"":""常用於描述人在沒有目的或沒有工作地閒逛或虛度光陰。"",""sentences"":[{""sentence"":""Instead of studying for the final exam, the boy decided to <target>loaf</target> <pattern>around</pattern> the living room all afternoon."",""translation"":""這個男孩決定整個下午在客廳裡偷懶遊蕩，而不是準備期末考。""},{""sentence"":""During the summer break, some teenagers tend to <target>loaf</target> <pattern>around</pattern> the mall, spending hours just walking and talking without any plan."",""translation"":""在暑假期間，一些青少年傾向於在購物中心裡閒逛，花好幾個小時只是走路和聊天，而沒有任何計畫。""}]}],""synonyms"":[{""word"":""idle"",""pos"":""verb"",""translation"":""閒著；懶散"",""explanation"":""強調不工作或不活動""},{""word"":""loiter"",""pos"":""verb"",""translation"":""閒逛；逗留"",""explanation"":""常用於法律或保安警告，指在某處無目的逗留""}],""antonyms"":[{""word"":""work"",""pos"":""verb"",""translation"":""工作"",""explanation"":null}]}],""conjugations"":{""past_tense"":""loafed"",""past_participle"":""loafed""},""relatives"":{""morphology"":null,""related"":[]}}"	ai_fail	SENSE 1: The pattern 'a loaf of...' is tagged as a noun, but the pattern itself is a phrase. The explanation for 'a loaf of...' says 'loaf is a quantifier', which is conceptually incorrect; 'loaf' is a noun acting as a measure word. Additionally, the sentence 'The baker spent the whole morning preparing a fresh loaf of white bread' is slightly repetitive in translation ('準備...準備提供').	1
lobby	lobby n.	"{""headword"":""lobby"",""explanation"":""「lobby」在學測中具有兩種完全不同的語意：一是空間上的「大廳」，二是政治上的「遊說」。考生在閱讀中應能快速分辨這兩個含義，特別是在社會科學或政治類文章中。"",""senses"":[{""sense"":""大廳；門廳"",""entries"":[{""pattern"":""lobby"",""pos"":""noun"",""translation"":""大廳；門廳"",""explanation"":""指飯店、劇院、辦公大樓等公共建築的入口處大廳。"",""sentences"":[{""sentence"":""The hotel guest waited in the <target>lobby</target> for an hour, reading a magazine while waiting for his taxi to arrive."",""translation"":""飯店客人在大廳等了一個小時，在等待計程車到達時閱讀一本雜誌。""},{""sentence"":""After the movie ended, the crowd gathered in the theater <target>lobby</target> to discuss the surprising ending of the story."",""translation"":""電影結束後，人群聚集在劇院大廳裡討論故事出人意料的結局。""}]}],""synonyms"":[{""word"":""hall"",""pos"":""noun"",""translation"":""走廊；大廳"",""explanation"":""泛指進入建築物後的走廊或空間""},{""word"":""entrance"",""pos"":""noun"",""translation"":""入口"",""explanation"":null}],""antonyms"":[]},{""sense"":""遊說；影響（試圖影響政府決定）"",""entries"":[{""pattern"":""lobby for sth."",""pos"":""verb"",""translation"":""為…而遊說"",""explanation"":""指透過與政客或官員溝通，試圖影響政策或法律的制定。"",""sentences"":[{""sentence"":""Environmental groups began to <target>lobby</target> <pattern>for</pattern> stricter laws to protect the endangered animals in the tropical rainforest."",""translation"":""環保組織開始為制定更嚴格的法律以保護熱帶雨林中的瀕危動物而遊說。""}]},{""pattern"":""lobby the government"",""pos"":""verb"",""translation"":""遊說政府"",""explanation"":""及物動詞，直接接對象，指對政客或官員施壓以達成目的。"",""sentences"":[{""sentence"":""Big tech companies often <target>lobby</target> the government to ensure that their new products are not affected by high taxes."",""translation"":""大型科技公司經常遊說政府，以確保他們的新產品不會受到高稅金的影響。""}]}],""synonyms"":[{""word"":""persuade"",""pos"":""verb"",""translation"":""說服"",""explanation"":""泛指說服他人接受某種想法""},{""word"":""influence"",""pos"":""verb"",""translation"":""影響"",""explanation"":""指對他人決定造成影響""}],""antonyms"":[]}],""conjugations"":{""past_tense"":""lobbied"",""past_participle"":""lobbied""},""relatives"":{""morphology"":null,""related"":[]}}"	ai_fail	SENSE 2: The pattern 'lobby the government' is listed as a verb, but the explanation says 'transitive verb', which is redundant. More importantly, the sentence 'Big tech companies often lobby the government to ensure that their new products are not affected by high taxes' is slightly too simple in terms of context for a high-level verb like 'lobby'. The synonyms 'persuade' and 'influence' are too generic; they lack the accuracy of 'lobbying' (which is specifically political).	1
locate	locate v.	"{""headword"":""locate"",""explanation"":""「locate」在學測中常見於兩種語境：一是「尋找/定位」具體物品或地點；二是「將…安置/設置」在某處。注意 distinguish 與 locate 的區別，以及 locate 的被動態用法（be located in/at），這是極其高頻的考點。"",""senses"":[{""sense"":""找出；定位（確定某物的位置）"",""entries"":[{""pattern"":""locate sth."",""pos"":""verb"",""translation"":""找出…；定位…"",""explanation"":""指透過搜尋或技術手段確定某物或某人的具體位置。"",""sentences"":[{""sentence"":""Using a specialized GPS device, the rescue team was finally able to <target>locate</target> the missing hikers in the deep mountains."",""translation"":""使用專門的 GPS 設備，救援隊終於能夠在深山中定位到失蹤的登山客。""},{""sentence"":""The scientists used advanced satellite imagery to <target>locate</target> the ancient ruins buried under the thick jungle for centuries."",""translation"":""科學家使用先進的衛星影像，定位到了被埋在茂密叢林中數個世紀的古代遺跡。""}]}],""synonyms"":[{""word"":""find"",""pos"":""verb"",""translation"":""找到"",""explanation"":""最通用且簡單的詞彙""},{""word"":""track down"",""pos"":""verb"",""translation"":""追蹤到"",""explanation"":""強調透過搜尋後才找到""}],""antonyms"":[{""word"":""lose"",""pos"":""verb"",""translation"":""遺失"",""explanation"":null}]},{""sense"":""位於；設置（將某物安置在特定位置）"",""entries"":[{""pattern"":""locate sth. in/at sth."",""pos"":""verb"",""translation"":""將…設置在…"",""explanation"":""指主動地將公司、工廠或建築物安置在某處。"",""sentences"":[{""sentence"":""The company decided to <target>locate</target> its new headquarters <pattern>in</pattern> the city center to be closer to its clients."",""translation"":""公司決定將其新總部設置在市中心，以便更接近其客戶。""}]},{""pattern"":""be located in/at sth."",""pos"":""verb"",""translation"":""位於…"",""explanation"":""極高頻的被動態用法，用來描述建築物、城市或動物棲息地的位置。"",""sentences"":[{""sentence"":""The National Palace Museum <target>is located</target> <pattern>in</pattern> Taipei, where visitors can see many ancient Chinese artworks."",""translation"":""國立故宮博物院位於台北，在那裡遊客可以看到許多中國古代藝術品。""},{""sentence"":""The small village <target>is located</target> <pattern>at</pattern> the foot of the mountain, offering a peaceful environment for those who love nature."",""translation"":""這個小村莊位於山腳下，為那些熱愛自然的人提供了一個寧靜的環境。""}]}],""synonyms"":[{""word"":""situate"",""pos"":""verb"",""translation"":""位於；安置"",""explanation"":""較為正式的正式詞彙""}],""antonyms"":[]}],""conjugations"":{""past_tense"":""located"",""past_participle"":""located""},""relatives"":{""morphology"":""字根 loc (地點)"",""related"":[{""word"":""location"",""pos"":""noun"",""translation"":""位置；地點"",""explanation"":""由動詞 locate 加上名詞字尾 -tion 延伸而來。""},{""word"":""localize"",""pos"":""verb"",""translation"":""使局部化；在地化"",""explanation"":""指將某事限制在特定區域內。""}]}}"	ai_fail	SENSE 2: The pattern 'be located in/at sth.' is tagged as a verb, but it is a passive construction. While technically a verb phrase, the POS should be more precise or the pattern should be listed as 'locate' (v.) and the example shows the passive. Also, the explanation for 'locate sth. in/at sth.' says 'active' (主動地), but the sentence 'The company decided to locate its new headquarters in the city center' is a very basic usage. The relative 'localize' explanation is a bit thin.	1
location	location n.	"{""headword"":""location"",""explanation"":""「location」在學測中常出現在地理、旅遊或商業選址的討論中。需注意它不僅指具體的「地點」，在電影產業或攝影情境中也專指「外景拍攝地」。"",""senses"":[{""sense"":""地點；位置（某物所在的具體空間）"",""entries"":[{""pattern"":""location"",""pos"":""noun"",""translation"":""地點；位置"",""explanation"":""指一個具體的地理座標或空間位置。"",""sentences"":[{""sentence"":""Since the new library is situated in a highly convenient <target>location</target>, students from all over the city can easily visit it."",""translation"":""由於新圖書館位於一個非常方便的地點，來自城市各處的學生都能輕易地造訪。""},{""sentence"":""The rescue team used a satellite phone to find the exact <target>location</target> of the hikers who were lost in the mountains for three days."",""translation"":""救援隊使用衛星電話來尋找在山中迷路三天之久的登山客的精確位置。""}]}],""synonyms"":[{""word"":""place"",""pos"":""noun"",""translation"":""地方"",""explanation"":""最通用的替代詞""},{""word"":""spot"",""pos"":""noun"",""translation"":""特定地點"",""explanation"":""通常指較小或特定的位置""},{""word"":""site"",""pos"":""noun"",""translation"":""場地；地點"",""explanation"":""常用於建築、考古或網頁""}],""antonyms"":[]},{""sense"":""外景拍攝地（電影或攝影於非攝影棚之地點）"",""entries"":[{""pattern"":""on location"",""pos"":""adverb"",""translation"":""在現場拍攝；在外景地"",""explanation"":""固定片語，指離開工作室或攝影棚，到真實場景中拍攝。"",""sentences"":[{""sentence"":""The director decided to film the movie <pattern>on</pattern> <target>location</target> in Italy to make the ancient streets look more real."",""translation"":""導演決定在義大利的外景地拍攝這部電影，好讓古老的街道看起來更真實。""}]}],""synonyms"":[],""antonyms"":[]}],""conjugations"":null,""relatives"":{""morphology"":""字根 loc (地方) + 字尾 -ation (名詞)"",""related"":[{""word"":""locate"",""pos"":""verb"",""translation"":""找出…的位置；將…安置於"",""explanation"":""動詞形式，指尋找或放置於某處。""},{""word"":""local"",""pos"":""adjective"",""translation"":""當地的"",""explanation"":""指與特定地點相關的。""},{""word"":""relocate"",""pos"":""verb"",""translation"":""搬遷；遷移"",""explanation"":""字首 re- (再次) + locate，指搬到新地點。""}]}}"	ai_fail	SENSE 2: The pattern 'on location' is tagged as an adverb, but 'location' is a noun. The pattern should be the phrase, but the POS of the headword within that phrase is still a noun. This is a POS mismatch between the headword's primary role and the pattern's POS tag. Additionally, the relative 'local' is listed as an adjective, but the morphology section only mentions 'loc (place) + -ation (noun)', failing to explain the connection to 'local' (which doesn't have the -ation suffix).	1
lock	lock n./v.	"{""headword"":""lock"",""explanation"":""「lock」在學測中既可作為具體的「鎖」，也可作為動詞表示「鎖上」或「鎖定」。在較高階的閱讀中，lock-in 亦可用於描述某種固定不變的狀態。"",""senses"":[{""sense"":""鎖（用於關閉門窗或保護財產的裝置）"",""entries"":[{""pattern"":""lock"",""pos"":""noun"",""translation"":""鎖"",""explanation"":""指用鑰匙或密碼開啟的物理裝置。"",""sentences"":[{""sentence"":""The tourist realized with horror that he had forgotten to put a heavy-duty <target>lock</target> on his suitcase before boarding the international flight."",""translation"":""這位遊客驚恐地發現，在登機前往國際航班之前，他忘了在行李箱上加上一把強力鎖。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""鎖上；鎖定（使無法開啟或固定在某位置）"",""entries"":[{""pattern"":""lock sth. up"",""pos"":""verb"",""translation"":""將某物鎖起來"",""explanation"":""及物動詞，指使用鎖將門或箱子關閉以確保安全。"",""sentences"":[{""sentence"":""Before going on a long vacation, my parents always remind me to <target>lock</target> all the valuable jewelry <pattern>up</pattern> in the safe."",""translation"":""在開始長假之前，我的父母總是提醒我將所有貴重珠寶鎖在保險箱裡。""}]},{""pattern"":""lock in sth."",""pos"":""verb"",""translation"":""鎖定（價格、利率等）；將...禁閉"",""explanation"":""指將某個數值固定住不再變動，或將人禁錮在某處。"",""sentences"":[{""sentence"":""Many homeowners decided to <target>lock</target> <pattern>in</pattern> a low mortgage rate before the central bank increased interest rates again next month."",""translation"":""許多房主決定在央行下個月再次調高利率之前，鎖定一個低房貸利率。""}]},{""pattern"":""be locked in / out (of sth.)"",""pos"":""verb"",""translation"":""被鎖在裡面／被鎖在外面"",""explanation"":""被動形式，描述因門被鎖而無法進出的窘境。"",""sentences"":[{""sentence"":""The exhausted student was <target>locked</target> <pattern>out</pattern> of his dormitory because he had accidentally left his key inside the room during a nap."",""translation"":""那個疲憊的學生被鎖在宿舍外面，因為他在小睡時不小心把鑰匙留在房間裡了。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""髮束；運河閘門"",""entries"":[{""pattern"":""a lock of hair"",""pos"":""noun"",""translation"":""一縷頭髮"",""explanation"":""指一小束頭髮。"",""sentences"":[{""sentence"":""The elderly woman kept a small <target>lock</target> of her grandson's hair in a silver locket to remember him while he studied abroad."",""translation"":""那位老婦人將她孫子的一縷頭髮保存在一個銀色的小吊墜中，以便在他留學期間思念他。""}]},{""pattern"":""lock"",""pos"":""noun"",""translation"":""（運河的）閘門"",""explanation"":""用於調節水位使船隻能通過不同高度水域的裝置。"",""sentences"":[{""sentence"":""The cruise ship moved slowly through the narrow <target>lock</target> of the canal, allowing the water level to rise before continuing its journey."",""translation"":""郵輪緩慢地通過運河的狹窄閘門，在繼續航行前等待水位上升。""}]}],""synonyms"":[],""antonyms"":[]}],""conjugations"":{""past_tense"":""locked"",""past_participle"":""locked""},""relatives"":{""morphology"":null,""related"":[{""word"":""locker"",""pos"":""noun"",""translation"":""儲物櫃"",""explanation"":""由 lock 加上 -er (物) 構成，常見於學校場景。""},{""word"":""locksmith"",""pos"":""noun"",""translation"":""鎖匠"",""explanation"":""lock (鎖) + smith (工匠)。""}]}}"	ai_fail	SENSE 2: The pattern 'lock in sth.' is used in the sentence 'Many homeowners decided to lock in a low mortgage rate', which is a financial term. While correct, the explanation '將...禁閉' is not reflected in the examples. This is an UNEXEMPLIFIED_EXPLANATION. SENSE 3: The pattern 'a lock of hair' is a noun phrase, but the POS is listed as 'noun'. While the headword is a noun, the pattern is a a specific collocation. The sentence 'The cruise ship moved slowly through the narrow lock of the canal' uses 'lock' as a noun, but the 'lock' in 'lock of hair' and 'lock' as 'canal lock' are two different semantic senses of the noun 'lock' and should be separate entries or separate senses to avoid confusion for a student.	1
log	log n./v.	"{""headword"":""log"",""explanation"":""「log」在學測中具有兩極化的意義：一是自然類文章中的「原木」，二是科技與行政類文章中的「紀錄/登入」。後者在數位時代的閱讀測驗中極為高頻。"",""senses"":[{""sense"":""原木；圓木（砍伐後未加工的樹幹）"",""entries"":[{""pattern"":""log"",""pos"":""noun"",""translation"":""原木"",""explanation"":""指砍掉後去掉分枝的樹幹。"",""sentences"":[{""sentence"":""The massive <target>log</target> rolled down the steep hill after the storm and crashed into the river, floating slowly toward the distant ocean."",""translation"":""暴風雨後，巨大的原木從陡峭的山上滾下並撞入河中，緩慢地向遠方的大海漂流。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""紀錄；記錄（無論作為名詞或動詞）"",""entries"":[{""pattern"":""keep a log of sth."",""pos"":""noun"",""translation"":""記錄…的日誌"",""explanation"":""指定期記錄活動或數據的行為。"",""sentences"":[{""sentence"":""The dedicated scientist decided to keep a detailed <target>log</target> <pattern>of</pattern> the plant's growth to see how it reacted to different light intensities."",""translation"":""那位盡職的科學家決定詳細記錄這株植物生長的日誌，以觀察它對不同光線強度的反應。""}]},{""pattern"":""log sth."",""pos"":""verb"",""translation"":""記錄；登記"",""explanation"":""將資訊正式地記錄在日誌或系統中。"",""sentences"":[{""sentence"":""The captain of the ship must <target>log</target> every significant change in weather conditions to ensure the safety of the crew and passengers."",""translation"":""船長必須記錄每一次顯著的天氣變化，以確保船員和乘客的安全。""}]},{""pattern"":""log in / on (to sth.)"",""pos"":""verb"",""translation"":""登入（系統）"",""explanation"":""指輸入帳號密碼進入數位平台。"",""sentences"":[{""sentence"":""You must <target>log</target> <pattern>in</pattern> to the school portal using your student ID to check your final exam grades and attendance records."",""translation"":""你必須使用學生證號碼登入學校入口網站，以查詢你的期末考成績與出勤紀錄。""}]},{""pattern"":""log out / off"",""pos"":""verb"",""translation"":""登出"",""explanation"":""結束系統使用狀態。"",""sentences"":[{""sentence"":""For your own security, you should always <target>log</target> <pattern>out</pattern> of your email account when using a public computer in the library."",""translation"":""為了你的安全，在圖書館使用公共電腦時，請務必登出你的電子郵件帳號。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""（睡眠）極深"",""entries"":[{""pattern"":""sleep like a log"",""pos"":""verb"",""translation"":""熟睡；睡得很死"",""explanation"":""比喻像原木一樣不動，指睡眠非常深。"",""sentences"":[{""sentence"":""After hiking for ten hours in the mountains, the exhausted teenager <target>slept</target> <pattern>like a log</pattern> and didn't wake up until noon the next day."",""translation"":""在山中徒步旅行十個小時後，疲憊的青少年熟睡得像原木一樣，直到第二天中午才醒來。""}]}],""synonyms"":[],""antonyms"":[]}],""conjugations"":{""past_tense"":""logged"",""past_participle"":""logged""},""relatives"":{""morphology"":null,""related"":[{""word"":""logger"",""pos"":""noun"",""translation"":""伐木工"",""explanation"":""指砍伐原木的人。""},{""word"":""logging"",""pos"":""noun"",""translation"":""伐木業；登錄"",""explanation"":""可指砍樹或在電腦中紀錄。""}]}}"	ai_fail	1. PART_OF_SPEECH_MISMATCH: In the pattern 'sleep like a log', the POS is listed as 'verb', but 'sleep' is the verb and 'log' is a noun. 2. MISSING_COLLOCATIONS: For the sense '紀錄', the pattern 'log in/on' is provided, but 'log into' is a common variant that should be included. 3. STYLE_MISMATCH: In the sentence 'The massive log rolled down...', the context is a bit generic. While acceptable, it could be more academic or school-life themed as per the system prompt.	1
lollipop	lollipop n.	"{""headword"":""lollipop"",""explanation"":""「lollipop」屬於基礎生活詞彙，在學測中較少作為考點，但常出現在情境對話或輕鬆的閱讀文章中。"",""senses"":[{""sense"":""棒棒糖"",""entries"":[{""pattern"":""lollipop"",""pos"":""noun"",""translation"":""棒棒糖"",""explanation"":""指固定在小棍子上的硬糖。"",""sentences"":[{""sentence"":""The little girl was very happy when her father bought her a bright red <target>lollipop</target> from the candy store."",""translation"":""當父親在糖果店給她買了一根鮮紅色的棒棒糖時，那個小女孩非常開心。""}]}],""synonyms"":[],""antonyms"":[]}],""conjugations"":null,""relatives"":{""morphology"":null,""related"":[]}}"	ai_pass		0
loose	loose adj.	"{""headword"":""loose"",""explanation"":""「loose」在學測中常與 lose (失去) 混淆。需明確區分 loose 是形容詞 (鬆的)，而 lose 是動詞 (失去/輸掉)。此外，它可用於描述衣服寬鬆或控制不嚴的情況。"",""senses"":[{""sense"":""鬆的；寬鬆的（未緊固或尺寸過大的）"",""entries"":[{""pattern"":""loose clothing"",""pos"":""adjective"",""translation"":""寬鬆的衣服"",""explanation"":""指衣服尺寸比身體大，穿起來不緊繃。"",""sentences"":[{""sentence"":""During the scorching summer, many people prefer to wear <target>loose</target> clothing made of cotton to keep themselves cool and comfortable throughout the day."",""translation"":""在酷熱的夏天，許多人偏好穿棉製的寬鬆衣服，以便整天保持涼爽與舒適。""}]},{""pattern"":""come loose"",""pos"":""verb"",""translation"":""鬆脫"",""explanation"":""指原本固定好的東西變得不緊了。"",""sentences"":[{""sentence"":""While he was sprinting toward the finish line in the race, the lace of his left shoe <pattern>came</pattern> <target>loose</target>, almost causing him to stumble."",""translation"":""在他賽跑衝向終點線時，他左腳的鞋帶鬆脫了，幾乎導致他絆倒。""}]}],""synonyms"":[],""antonyms"":[]},{""sense"":""不被拘束的；逃脫的（指動物或囚犯脫離控制）"",""entries"":[{""pattern"":""get loose"",""pos"":""verb"",""translation"":""逃脫；掙脫"",""explanation"":""指從束縛或籠子中脫離。"",""sentences"":[{""sentence"":""The zoo staff were very worried when a small monkey <pattern>got</pattern> <target>loose</target> and started climbing the visitors' umbrellas in the middle of the park."",""translation"":""當一隻小猴子逃脫並開始在公園中央爬訪客的雨傘時，動物園的工作人員非常擔心。""}]}],""synonyms"":[],""antonyms"":[]}],""conjugations"":null,""relatives"":{""morphology"":null,""related"":[{""word"":""loosen"",""pos"":""verb"",""translation"":""放鬆；使鬆開"",""explanation"":""由形容詞 loose 加上動詞字尾 -en 構成。""}]}}"	ai_fail	PART_OF_SPEECH_MISMATCH: In the patterns 'come loose' and 'get loose', the POS is listed as 'verb', but 'loose' remains an adjective functioning as a subject complement. The verbs are 'come' and 'get'.	1
lord	lord n.	"{""headword"":""lord"",""explanation"":""「lord」在學測中主要出現在文學作品、歷史背景閱讀或關於貴族制度的文本中。現代用法中，它可以用來指稱擁有權力的統治者，或是宗教語境中的「主」。"",""senses"":[{""sense"":""領主；貴族（擁有土地、權力或地位的統治者）"",""entries"":[{""pattern"":""lord"",""pos"":""noun"",""translation"":""領主；貴族"",""explanation"":""指在封建制度下擁有土地並對農民擁有管轄權的人。"",""sentences"":[{""sentence"":""In the old story, the poor farmers had to give a part of their crops to the local <target>lord</target> every year."",""translation"":""在那個古老的故事中，貧苦的農民每年必須將部分作物上繳給當地的領主。""}]},{""pattern"":""lord it over sb."",""pos"":""verb"",""translation"":""對某人擺架子；傲慢地對待某人"",""explanation"":""指用自己的權力或優勢來讓別人感到低微。"",""sentences"":[{""sentence"":""Even though he was the team captain, he never tried to <target>lord</target> <pattern>it over</pattern> his teammates <pattern>over</pattern> them, making everyone feel equal."",""translation"":""即使他是隊長，他也從未試圖對他的隊友擺架子，讓每個人都感到平等。""}]}],""synonyms"":[{""word"":""noble"",""pos"":""noun"",""translation"":""貴族"",""explanation"":""泛指具有高貴血統或社會地位的人""},{""word"":""aristocrat"",""pos"":""noun"",""translation"":""貴族"",""explanation"":""強調社會階級中的頂層""}],""antonyms"":[{""word"":""peasant"",""pos"":""noun"",""translation"":""農民；平民"",""explanation"":""封建制度下的底層階級""},{""word"":""commoner"",""pos"":""noun"",""translation"":""平民"",""explanation"":""沒有貴族頭銜的人""}]},{""sense"":""主；上帝（宗教語境中的最高權威）"",""entries"":[{""pattern"":""the Lord"",""pos"":""noun"",""translation"":""主；上帝"",""explanation"":""在宗教文本中，Lord 通常大寫，指代上帝或耶穌基督。"",""sentences"":[{""sentence"":""Many people find peace and strength by praying to the <target>Lord</target> during the most difficult moments of their lives."",""translation"":""許多人在生命中最艱難的時刻透過向主禱告來尋找平安與力量。""}]}],""synonyms"":[],""antonyms"":[]}],""conjugations"":null,""relatives"":{""morphology"":""源自古英語 hlāford (hlāf + weard)，意為「麵包的守護者」，反映了領主提供食物和保護的職能。"",""related"":[{""word"":""lordship"",""pos"":""noun"",""translation"":""領主地位；權威"",""explanation"":""由 lord 加上狀態名詞字尾 -ship 延伸而來。""}]}}"	ai_fail	GRAMMARICAL_ERROR: In the sentence 'Even though he was the team captain, he never tried to lord it over his teammates over them...', the word 'over them' is repeated twice (once in the pattern and once after). This is a redundant and incorrect grammar error.	1
